player_id,first_name,last_name,name,last_season,current_club_id,player_code,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,market_value_in_eur,highest_market_value_in_eur,contract_expiration_date,agent_name,image_url,url,current_club_domestic_competition_id,current_club_name
542877,Kasper,Högh,Kasper Högh,2022,1053,kasper-hogh,Denmark,Randers,Denmark,2000-12-06,Centre-Forward,Attack,right,186.0,700000.0,700000.0,2025-12-31 00:00:00,NINE Group ,https://img.a.transfermarkt.technology/portrait/header/542877-1683233728.png?lm=1,https://www.transfermarkt.co.uk/kasper-hogh/profil/spieler/542877,DK1,Aalborg BK
543726,Krisztián,Hegyi,Krisztián Hegyi,2022,379,krisztian-hegyi,Hungary,Budapest,Hungary,2002-09-24,Goalkeeper,Goalkeeper,right,193.0,250000.0,250000.0,2025-06-30 00:00:00,CMGroup,https://img.a.transfermarkt.technology/portrait/header/543726-1667549315.jpg?lm=1,https://www.transfermarkt.co.uk/krisztian-hegyi/profil/spieler/543726,GB1,West Ham United
545538,Lameck,Banda,Lameck Banda,2023,1005,lameck-banda,Zambia,Lusaka,Zambia,2001-01-29,Left Winger,Attack,right,169.0,4000000.0,4000000.0,2026-06-30 00:00:00,Wasserman,https://img.a.transfermarkt.technology/portrait/header/545538-1663744937.jpg?lm=1,https://www.transfermarkt.co.uk/lameck-banda/profil/spieler/545538,IT1,US Lecce
547827,Andrei,Marginean,Andrei Marginean,2019,6574,andrei-marginean,Romania,Zlatna,Romania,2001-07-03,Central Midfield,Midfield,right,190.0,225000.0,250000.0,2023-06-30 00:00:00,Catalin Sarmasan,https://img.a.transfermarkt.technology/portrait/header/547827-1657196705.jpg?lm=1,https://www.transfermarkt.co.uk/andrei-marginean/profil/spieler/547827,IT1,US Sassuolo
548635,Iñaki,Álvarez,Iñaki Álvarez,2020,331,inaki-alvarez,Spain,Pamplona,Spain,1997-06-18,Goalkeeper,Goalkeeper,,181.0,200000.0,200000.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/inaki-alvarez/profil/spieler/548635,ES1,CA Osasuna
548729,Zeki,Amdouni,Zeki Amdouni,2023,1132,zeki-amdouni,Switzerland,Genève,Switzerland,2000-12-04,Centre-Forward,Attack,both,185.0,15000000.0,15000000.0,2028-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/548729-1651736969.png?lm=1,https://www.transfermarkt.co.uk/zeki-amdouni/profil/spieler/548729,GB1,Burnley FC
549966,Jackson,Muleka,Jackson Muleka,2023,114,jackson-muleka,DR Congo,Lubumbashi,DR Congo,1999-10-04,Left Winger,Attack,right,180.0,4500000.0,6000000.0,2027-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/549966-1696076449.png?lm=1,https://www.transfermarkt.co.uk/jackson-muleka/profil/spieler/549966,TR1,Besiktas JK
554098,Keenan,Appiah-Forson,Keenan Appiah-Forson,2022,379,keenan-appiah-forson,,,England,2001-10-16,Defensive Midfield,Midfield,right,174.0,300000.0,300000.0,2023-06-30 00:00:00,Straight Ace Sports,https://img.a.transfermarkt.technology/portrait/header/554098-1639140288.jpg?lm=1,https://www.transfermarkt.co.uk/keenan-appiah-forson/profil/spieler/554098,GB1,West Ham United
554397,Antonis,Siatounis,Antonis Siatounis,2022,2919,antonis-siatounis,Greece,Ilion,Greece,2002-08-26,Defensive Midfield,Midfield,left,186.0,75000.0,450000.0,2025-06-30 00:00:00,SPORTS CONNECTION,https://img.a.transfermarkt.technology/portrait/header/554397-1663659613.jpg?lm=1,https://www.transfermarkt.co.uk/antonis-siatounis/profil/spieler/554397,IT1,AC Monza
556103,Christos,Giannakidis,Christos Giannakidis,2018,1091,christos-giannakidis,Greece,Serres,Greece,2000-10-10,Goalkeeper,Goalkeeper,,188.0,25000.0,25000.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/christos-giannakidis/profil/spieler/556103,GR1,PAOK Thessaloniki
561885,Yegor,Shalfeev,Yegor Shalfeev,2019,10690,yegor-shalfeev,Ukraine,Zaporizhya,Ukraine,1998-10-03,Central Midfield,Midfield,right,178.0,100000.0,100000.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/561885-1676394246.png?lm=1,https://www.transfermarkt.co.uk/yegor-shalfeev/profil/spieler/561885,UKR1,Zorya Lugansk
562005,Richard,Sila,Richard Sila,2017,347,richard-sila,,,France,1998-01-04,Centre-Forward,Attack,right,185.0,,250000.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/richard-sila/profil/spieler/562005,FR1,FC Metz
564489,Kamal,Sowah,Kamal Sowah,2023,3057,kamal-sowah,Ghana,Sabon Zango,Ghana,2000-01-09,Right Winger,Attack,left,179.0,3000000.0,7000000.0,2024-06-30 00:00:00,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/564489-1611850997.jpg?lm=1,https://www.transfermarkt.co.uk/kamal-sowah/profil/spieler/564489,BE1,Standard Liège
565017,Louis,Broché,Louis Broché,2021,2861,louis-broche,,,Belgium,2001-05-04,Left-Back,Defender,,,,,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/louis-broche/profil/spieler/565017,BE1,KV Oostende
566036,Borja,Garcés,Borja Garcés,2018,13,borja-garces,Spain,Melilla,Spain,1999-08-06,Centre-Forward,Attack,right,183.0,2200000.0,3000000.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/566036-1635147184.jpg?lm=1,https://www.transfermarkt.co.uk/borja-garces/profil/spieler/566036,ES1,Atlético de Madrid
566799,James,Trafford,James Trafford,2023,1132,james-trafford,England,Greysouthen,England,2002-10-10,Goalkeeper,Goalkeeper,right,192.0,15000000.0,15000000.0,2027-06-30 00:00:00,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/566799-1689876147.jpg?lm=1,https://www.transfermarkt.co.uk/james-trafford/profil/spieler/566799,GB1,Burnley FC
567309,Naatan,Skyttä,Naatan Skyttä,2023,415,naatan-skytta,Finland,Ylöjärvi,Finland,2002-05-07,Attacking Midfield,Midfield,left,170.0,500000.0,500000.0,2025-06-30 00:00:00,Teemu Turunen,https://img.a.transfermarkt.technology/portrait/header/567309-1639406099.jpg?lm=1,https://www.transfermarkt.co.uk/naatan-skytta/profil/spieler/567309,FR1,FC Toulouse
567491,Christos,Chatzigiannakis,Christos Chatzigiannakis,2021,265,christos-chatzigiannakis,Greece,Anavyssos,Greece,2002-03-09,Goalkeeper,Goalkeeper,,188.0,,50000.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/christos-chatzigiannakis/profil/spieler/567491,GR1,Panathinaikos Athens
567880,Yevgen,Protasov,Yevgen Protasov,2021,55686,yevgen-protasov,Ukraine,Melitopol,Ukraine,1997-07-23,Left Midfield,Midfield,left,168.0,350000.0,400000.0,2023-12-31 00:00:00,Lykholat Mykola,https://img.a.transfermarkt.technology/portrait/header/567880-1637315877.png?lm=1,https://www.transfermarkt.co.uk/yevgen-protasov/profil/spieler/567880,UKR1,Metalist 1925 Kharkiv
568154,Lucas,Cañizares,Lucas Cañizares,2022,418,lucas-canizares,Spain,Valencia,Spain,2002-05-10,Goalkeeper,Goalkeeper,right,188.0,200000.0,700000.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/568154-1603003972.jpg?lm=1,https://www.transfermarkt.co.uk/lucas-canizares/profil/spieler/568154,ES1,Real Madrid
569383,Chrislain,Matsima,Chrislain Matsima,2023,162,chrislain-matsima,France,Colombes,France,2002-05-15,Centre-Back,Defender,right,193.0,6000000.0,6000000.0,2025-06-30 00:00:00,Classico,https://img.a.transfermarkt.technology/portrait/header/569383-1614092513.jpg?lm=1,https://www.transfermarkt.co.uk/chrislain-matsima/profil/spieler/569383,FR1,AS Monaco
569457,Tim,Breithaupt,Tim Breithaupt,2023,167,tim-breithaupt,Germany,Offenburg,Germany,2002-02-07,Defensive Midfield,Midfield,right,192.0,3500000.0,3500000.0,2028-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/569457-1657894662.jpg?lm=1,https://www.transfermarkt.co.uk/tim-breithaupt/profil/spieler/569457,L1,FC Augsburg
569662,Lasse,Haysen,Lasse Haysen,2021,5817,lasse-haysen,,,Denmark,2002-02-22,Central Midfield,Midfield,right,183.0,50000.0,50000.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/lasse-haysen/profil/spieler/569662,DK1,SönderjyskE
569939,Tommaso,Barbieri,Tommaso Barbieri,2022,506,tommaso-barbieri,,Magenta,,2002-08-26,Right-Back,Defender,right,181.0,1200000.0,1200000.0,2026-06-30 00:00:00,Gr Sports,https://img.a.transfermarkt.technology/portrait/header/569939-1681713735.jpg?lm=1,https://www.transfermarkt.co.uk/tommaso-barbieri/profil/spieler/569939,IT1,Juventus FC
570743,Anatoliy,Nuriyev,Anatoliy Nuriyev,2021,48332,anatoliy-nuriyev,Ukraine,"Mukacheve, Zakarpattya Oblast",Azerbaijan,1996-05-20,Attacking Midfield,Midfield,right,182.0,600000.0,900000.0,2025-06-30 00:00:00,ProStar,https://img.a.transfermarkt.technology/portrait/header/570743-1681039893.png?lm=1,https://www.transfermarkt.co.uk/anatoliy-nuriyev/profil/spieler/570743,UKR1,Kolos Kovalivka
570817,Maxime,Busi,Maxime Busi,2023,1421,maxime-busi,Belgium,Liège,Belgium,1999-10-14,Right-Back,Defender,right,182.0,2500000.0,5000000.0,2026-06-30 00:00:00,Claes Agency,https://img.a.transfermarkt.technology/portrait/header/570817-1672838490.jpg?lm=1,https://www.transfermarkt.co.uk/maxime-busi/profil/spieler/570817,FR1,Stade Reims
571478,Mykyta,Khodakovskyi,Mykyta Khodakovskyi,2019,18105,mykyta-khodakovskyi,Ukraine,Dnipropetrovsk,Ukraine,1996-10-18,Defensive Midfield,Midfield,,185.0,,100000.0,,,https://img.a.transfermarkt.technology/portrait/header/571478-1636727492.png?lm=1,https://www.transfermarkt.co.uk/mykyta-khodakovskyi/profil/spieler/571478,UKR1,PFK Lviv
572132,Muhammed,Sarikaya,Muhammed Sarikaya,2021,19789,muhammed-sarikaya,Turkey,Erzurum,Turkey,2002-01-03,Right-Back,Defender,right,182.0,150000.0,225000.0,2023-06-30 00:00:00,Yiğit Oruç,https://img.a.transfermarkt.technology/portrait/header/572132-1629972141.png?lm=1,https://www.transfermarkt.co.uk/muhammed-sarikaya/profil/spieler/572132,TR1,Yeni Malatyaspor
575693,Ibrahim,Cissoko,Ibrahim Cissoko,2023,415,ibrahim-cissoko,Netherlands,Nijmegen,Netherlands,2003-03-26,Left Winger,Attack,right,188.0,2500000.0,2500000.0,,PURE,https://img.a.transfermarkt.technology/portrait/header/575693-1664799338.jpg?lm=1,https://www.transfermarkt.co.uk/ibrahim-cissoko/profil/spieler/575693,FR1,FC Toulouse
576682,Jasper,Dahlhaus,Jasper Dahlhaus,2020,403,jasper-dahlhaus,Netherlands,Doetinchem,Netherlands,2001-11-27,Left Midfield,Midfield,left,176.0,500000.0,500000.0,2024-06-30 00:00:00,Stars & Friends,https://img.a.transfermarkt.technology/portrait/header/576682-1605352979.jpg?lm=1,https://www.transfermarkt.co.uk/jasper-dahlhaus/profil/spieler/576682,NL1,Willem II Tilburg
577844,Oleg,Sokolov,Oleg Sokolov,2019,18303,oleg-sokolov,,,Ukraine,1999-07-12,Right-Back,Defender,right,179.0,100000.0,100000.0,,,https://img.a.transfermarkt.technology/portrait/header/577844-1674828296.png?lm=1,https://www.transfermarkt.co.uk/oleg-sokolov/profil/spieler/577844,UKR1,FK Oleksandriya
579089,Christiaan,Ravych,Christiaan Ravych,2023,520,christiaan-ravych,Belgium,Kortrijk,Belgium,2002-07-30,Centre-Back,Defender,right,192.0,1800000.0,1800000.0,2025-06-30 00:00:00,ProStar,https://img.a.transfermarkt.technology/portrait/header/579089-1659434250.jpg?lm=1,https://www.transfermarkt.co.uk/christiaan-ravych/profil/spieler/579089,BE1,Cercle Brugge
579294,Aimar,Sher,Aimar Sher,2022,3522,aimar-sher,Iraq,Kirkuk,Sweden,2002-12-20,Central Midfield,Midfield,right,175.0,800000.0,1200000.0,2026-06-30 00:00:00,BHM Sports Agency,https://img.a.transfermarkt.technology/portrait/header/579294-1664972912.jpg?lm=1,https://www.transfermarkt.co.uk/aimar-sher/profil/spieler/579294,IT1,Spezia Calcio
579950,Owen,van der Vlag,Owen van der Vlag,2021,202,owen-van-der-vlag,,,Netherlands,2003-10-02,Goalkeeper,Goalkeeper,,,25000.0,25000.0,,SportLife Management,https://img.a.transfermarkt.technology/portrait/header/579950-1551352510.jpg?lm=1,https://www.transfermarkt.co.uk/owen-van-der-vlag/profil/spieler/579950,NL1,FC Groningen
581140,Joelson,Fernandes,Joelson Fernandes,2023,7775,joelson-fernandes,Guinea-Bissau,Bissau,Portugal,2003-02-28,Left Winger,Attack,right,172.0,2200000.0,6000000.0,2026-06-30 00:00:00,Sports Invest UK ltd,https://img.a.transfermarkt.technology/portrait/header/581140-1696433273.png?lm=1,https://www.transfermarkt.co.uk/joelson-fernandes/profil/spieler/581140,TR1,Hatayspor
585149,Beau,Ponnet,Beau Ponnet,2017,28643,beau-ponnet,,,Belgium,1999-07-20,Central Midfield,Midfield,both,,,,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/beau-ponnet/profil/spieler/585149,BE1,SK Beveren
585291,Emre,Eser,Emre Eser,2017,1506,emre-eser,Turkey,Istanbul,Turkey,1997-12-09,Central Midfield,Midfield,,,,75000.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/585291-1526563073.jpeg?lm=1,https://www.transfermarkt.co.uk/emre-eser/profil/spieler/585291,TR1,Kardemir Karabükspor
585536,,Jonny Arriba,Jonny Arriba,2022,3325,jonny-arriba,Spain,La Vall d'Uixó,Spain,2001-11-01,Right Winger,Attack,right,176.0,400000.0,400000.0,2024-06-30 00:00:00,JONATHAN SÁNCHEZ,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/jonny-arriba/profil/spieler/585536,PO1,GD Chaves
585711,Boris,Lambert,Boris Lambert,2023,1245,boris-lambert,Belgium,Han-sur-Lesse,Belgium,2000-04-10,Centre-Back,Defender,right,187.0,1500000.0,1500000.0,2027-06-30 00:00:00,Libera Sports,https://img.a.transfermarkt.technology/portrait/header/585711-1599334599.jpg?lm=1,https://www.transfermarkt.co.uk/boris-lambert/profil/spieler/585711,BE1,KAS Eupen
586537,Christos,Kalantzis,Christos Kalantzis,2020,6418,christos-kalantzis,,,Greece,2000-06-19,Goalkeeper,Goalkeeper,,185.0,,75000.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/586537-1571239110.png?lm=1,https://www.transfermarkt.co.uk/christos-kalantzis/profil/spieler/586537,GR1,Panetolikos GFS
586980,Alex,Kirk,Alex Kirk,2021,11,alex-kirk,,,England,2002-10-27,Centre-Back,Defender,,,150000.0,150000.0,2023-05-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/alex-kirk/profil/spieler/586980,GB1,Arsenal FC
586982,Levi,Laing,Levi Laing,2022,379,levi-laing,England,London,England,2003-04-12,Centre-Back,Defender,right,188.0,,,2023-06-30 00:00:00,Connect Force,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/levi-laing/profil/spieler/586982,GB1,West Ham United
587298,Pelle,Mattsson,Pelle Mattsson,2023,1177,pelle-mattsson,,,Denmark,2001-08-04,Central Midfield,Midfield,right,181.0,400000.0,400000.0,2024-12-31 00:00:00,MB Sports,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/pelle-mattsson/profil/spieler/587298,DK1,Silkeborg IF
587302,Clinton,Antwi,Clinton Antwi,2020,2778,clinton-antwi,,,Ghana,1999-11-06,Left Midfield,Midfield,left,170.0,250000.0,500000.0,2023-12-31 00:00:00,SH,https://img.a.transfermarkt.technology/portrait/header/587302-1648028517.png?lm=1,https://www.transfermarkt.co.uk/clinton-antwi/profil/spieler/587302,DK1,FC Nordsjaelland
589646,Mohanad,Ali,Mohanad Ali,2021,605,mohanad-ali,Iraq,"---, Baghdad",Iraq,2000-06-20,Centre-Forward,Attack,right,183.0,700000.0,1100000.0,,CAA Base Ltd,https://img.a.transfermarkt.technology/portrait/header/589646-1601201539.jpg?lm=1,https://www.transfermarkt.co.uk/mohanad-ali/profil/spieler/589646,GR1,Aris Thessaloniki
590629,Julien,Boyer,Julien Boyer,2021,3524,julien-boyer,France,Perpignan,France,1998-04-10,Left-Back,Defender,left,180.0,,450000.0,,,https://img.a.transfermarkt.technology/portrait/header/590629-1625743742.jpg?lm=1,https://www.transfermarkt.co.uk/julien-boyer/profil/spieler/590629,FR1,Clermont Foot 63
591373,Jan,Quispel,Jan Quispel,2020,1269,jan-quispel,Netherlands,Emmen,Netherlands,2002-05-04,Central Midfield,Midfield,,,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/jan-quispel/profil/spieler/591373,NL1,PEC Zwolle
592498,Tiago,Manso,Tiago Manso,2021,1465,tiago-manso,Portugal,Lisboa,Portugal,1999-12-13,Right-Back,Defender,right,174.0,500000.0,500000.0,2024-06-30 00:00:00,PromoSport,https://img.a.transfermarkt.technology/portrait/header/592498-1546889206.png?lm=1,https://www.transfermarkt.co.uk/tiago-manso/profil/spieler/592498,PO1,GD Estoril Praia
593824,Patrick,Brouwer,Patrick Brouwer,2022,468,patrick-brouwer,Netherlands,Leiden,Netherlands,2001-03-19,Right Winger,Attack,,,100000.0,100000.0,2024-06-30 00:00:00,SEG,https://img.a.transfermarkt.technology/portrait/header/593824-1665390373.jpg?lm=1,https://www.transfermarkt.co.uk/patrick-brouwer/profil/spieler/593824,NL1,Sparta Rotterdam
596235,Yevgeniy,Belych,Yevgeniy Belych,2021,16239,yevgeniy-belych,Ukraine,Chernigiv,Ukraine,2001-01-09,Attacking Midfield,Midfield,,174.0,,100000.0,,BowerCotton & Shylov,https://img.a.transfermarkt.technology/portrait/header/596235-1637314954.png?lm=1,https://www.transfermarkt.co.uk/yevgeniy-belych/profil/spieler/596235,UKR1,Desna Chernigiv
596446,Leif,Davis,Leif Davis,2021,399,leif-davis,England,Newcastle,England,1999-12-31,Left-Back,Defender,left,182.0,1000000.0,1000000.0,2025-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/596446-1551183762.jpg?lm=1,https://www.transfermarkt.co.uk/leif-davis/profil/spieler/596446,GB1,Leeds United
596528,Hüseyin,Ekici,Hüseyin Ekici,2018,19789,huseyin-ekici,Turkey,Adiyaman,Turkey,2000-05-24,Left Winger,Attack,left,,50000.0,50000.0,2024-06-30 00:00:00,LES BON FOOT,https://img.a.transfermarkt.technology/portrait/header/596528-1567805825.jpg?lm=1,https://www.transfermarkt.co.uk/huseyin-ekici/profil/spieler/596528,TR1,Yeni Malatyaspor
604327,Gabriel,Vidovic,Gabriel Vidovic,2022,27,gabriel-vidovic,Germany,Augsburg,Croatia,2003-12-01,Left Winger,Attack,right,180.0,2500000.0,3000000.0,2025-06-30 00:00:00,Sports360 GmbH,https://img.a.transfermarkt.technology/portrait/header/604327-1619794914.jpg?lm=1,https://www.transfermarkt.co.uk/gabriel-vidovic/profil/spieler/604327,L1,Bayern Munich
605427,Johan,Guadagno,Johan Guadagno,2021,190,johan-guadagno,Italy,Milano,Sweden,2003-02-21,Goalkeeper,Goalkeeper,right,188.0,100000.0,100000.0,,GB1,https://img.a.transfermarkt.technology/portrait/header/605427-1626437496.jpg?lm=1,https://www.transfermarkt.co.uk/johan-guadagno/profil/spieler/605427,DK1,FC Copenhagen
605466,Iker,Unzueta,Iker Unzueta,2023,6912,iker-unzueta,Spain,Abadiño,Spain,1998-08-04,Centre-Forward,Attack,right,184.0,300000.0,300000.0,2025-06-30 00:00:00,Emartsoccer,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/iker-unzueta/profil/spieler/605466,PO1,FC Vizela
606038,Pedro,Mateus,Pedro Mateus,2019,1301,pedro-mateus,Portugal,Funchal,Sao Tome and Principe,1996-09-27,Goalkeeper,Goalkeeper,left,189.0,,,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/606038-1560105339.png?lm=1,https://www.transfermarkt.co.uk/pedro-mateus/profil/spieler/606038,PO1,CS Marítimo
606050,Pedro,Pelágio,Pedro Pelágio,2021,1301,pedro-pelagio,Portugal,Funchal,Portugal,2000-04-21,Central Midfield,Midfield,right,181.0,500000.0,1000000.0,2023-05-31 00:00:00,InterStarDeporte,https://img.a.transfermarkt.technology/portrait/header/606050-1663246513.jpg?lm=1,https://www.transfermarkt.co.uk/pedro-pelagio/profil/spieler/606050,PO1,CS Marítimo
610289,Philip,Gejl,Philip Gejl,2020,5724,philip-gejl,,,Denmark,2002-07-24,Goalkeeper,Goalkeeper,,,,50000.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/philip-gejl/profil/spieler/610289,DK1,Randers FC
610436,Marinus,Larsen,Marinus Larsen,2022,206,marinus-larsen,,,Denmark,2003-12-30,Central Midfield,Midfield,,,150000.0,150000.0,2023-12-31 00:00:00,People In Sport,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/marinus-larsen/profil/spieler/610436,DK1,Bröndby IF
610440,Valdemar,Lund,Valdemar Lund,2023,190,valdemar-lund,Denmark,Sundby,Denmark,2003-05-28,Centre-Back,Defender,left,193.0,1500000.0,1500000.0,2026-12-31 00:00:00,Boutique Transfers,https://img.a.transfermarkt.technology/portrait/header/610440-1692091141.jpg?lm=1,https://www.transfermarkt.co.uk/valdemar-lund/profil/spieler/610440,DK1,FC Copenhagen
610441,Mattias,Jakobsen,Mattias Jakobsen,2021,190,mattias-jakobsen,,,Denmark,2003-01-08,Centre-Back,Defender,,,100000.0,100000.0,,NINE Group ,https://img.a.transfermarkt.technology/portrait/header/610441-1683234421.png?lm=1,https://www.transfermarkt.co.uk/mattias-jakobsen/profil/spieler/610441,DK1,FC Copenhagen
